url,公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
嘉兴学院关于工业化生产重组药物蛋白VR可视化虚拟仿真实验软件采购项目的中标（成交）结果公告,中标,中标结果,嘉兴学院关于工业化生产重组药物蛋白VR可视化虚拟仿真实验软件采购项目的中标（成交）结果公告,,嘉院采单2020 31号,工业化生产重组药物蛋白VR可视化虚拟仿真实验软件,188500.0,嘉兴学院,学校,张**-13516831490,,,浙江弼木云数字技术发展有限公司 ,,188500.0,2020-11-20,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/295605435/b2,地址浙江省杭州市西湖区古墩路98号403-1室,1 次,56.0 万,1 家
"宁波大学科学技术学院采购虚拟仿真实验与教学管理云平台项目的成交结果公告"">宁波大学科学技术学院采购虚拟仿真实验与教学管理云平台项目的成交结果公告",中标,中标结果,"宁波大学科学技术学院采购虚拟仿真实验与教学管理云平台项目的成交结果公告"">宁波大学科学技术学院采购虚拟仿真实验与教学管理云平台项目的成交结果公告",,ZJZC-201161-C,"病毒感染与鉴定虚拟仿真实验与虚拟仿真教学管理云平台,虚拟仿真实验与教学管理云平台项目,野外实习虚拟仿真实验云平台",448800.0,宁波大学科学技术学院,学校,张**-0574-87609626,浙江中创招投标有限公司,"蒋**-0574-87179081,王*-0574-27820691",上海宇馨信息科技有限公司 ,,448800.0,2020-11-19,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/320277000/b2,地址上海市松江区石湖荡镇塔汇路609号,8 次,124.8 万,7 家
关于生命科学院虚拟仿真教学软件的单一来源公示[浙江中医药大学],中标,中标结果,关于生命科学院虚拟仿真教学软件的单一来源公示[浙江中医药大学],,,虚拟仿真教学软件,235000.0,浙江中医药大学,学校,采购人-0571-86613563,,,杭州浙大旭日科技开发有限公司 ,"中标人     0571-86691088 ,中标人     18057189124 ,中标人     13389016623 ,陈**     15828811165 ,卢**     13289838628 ",235000.0,2020-11-19,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/314105896/b2,地址杭州市滨江区伟业路298号先锋科技大厦310室,146 次,1.58 亿,70 家
浙江外国语学院振动与波探秘虚拟仿真综合实验系统项目的中标公告,中标,中标结果,浙江外国语学院振动与波探秘虚拟仿真综合实验系统项目的中标公告,,QSZB-Z（H）-B20306（GK）,振动与波探秘虚拟仿真综合实验系统项目,198000.0,浙江外国语学院,学校,亓**-0571-88213025,浙江求是招标代理有限公司,陈**-0571-87670302,南京莱医特电子科技有限公司 ,"中标人     025-86529811 ,中标人     18213009192 ,中标人     18251844789 ,陈**     0710-3592319 ,李*     18397911656 ",198000.0,2020-11-19,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/286754847/b2,地址南京市雨花台区大周路32号D2南23F,316 次,1.18 亿,123 家
中国计量大学关于虚拟仿真实验室服务器扩容项目的反向竞价单合同公告,中标,合同,中国计量大学关于虚拟仿真实验室服务器扩容项目的反向竞价单合同公告,,2020111022988288,虚拟仿真实验室服务器扩容项目,389900.0,中国计量大学,学校,王*-13819122598,,,杭州清普信息技术有限公司 ,"中标人     15925670531 ,中标人     13588100363 ,中标人     0571-85119290 ,中标人     18072383777 ,中标人     0571-85112270 ",389900.0,2020-11-19,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/223204979/b2,地址浙江省杭州市余杭区五常街道文一西路998号8幢6楼601室,240 次,1.00 亿,72 家
无线网络技术实验室建设的合同公告,中标,合同,无线网络技术实验室建设的合同公告,,QSZB-Z（H）-H20152（GK）,"无线网络技术虚拟仿真平台,无线网络技术实验室建设",1498000.0,浙江工业大学,学校,采购人-0571-88320563,,,浙江图灵软件技术有限公司 ,"中标人     13335883391 ,中标人     0571-88279666 ,中标人     13958193630 ,中标人     0571-88279646 ,中标人     18905795257 ",1498000.0,2020-11-19,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/223204976/b2,地址杭州市滨江区滨安路1197号6幢428室,"1,184 次",15.98 亿,435 家
浙江中医药大学第三临床学院虚拟仿真教学软件（三）的合同公告,中标,合同,浙江中医药大学第三临床学院虚拟仿真教学软件（三）的合同公告,,QSZB-Z（F）-C20139（CS）,"虚拟仿真教学软件,虚拟仿真实验软件,虚拟现实教学软件",570000.0,浙江中医药大学,学校,钱**-15158191213,,,杭州航虹科教仪器设备有限公司 ,"中标人     13958077910 ,中标人     0571-89902285 ,韩*     13921157039 ",570000.0,2020-11-18,浙江,,,,,https://www.zhiliaobiaoxun.com/content/222701432/b2,地址浙江省杭州市拱墅区登云路518号恒策西城时代中心3幢812室,134 次,"4,850.2 万",45 家
浙江安防职业技术学院关于数字化智能安防装备虚拟仿真实验教学与研究中心系统项目的成交结果公告,中标,中标结果,浙江安防职业技术学院关于数字化智能安防装备虚拟仿真实验教学与研究中心系统项目的成交结果公告,,WZZF2020（ZC）-10-207,数字化智能安防装备虚拟仿真实验教学与研究中心系统项目,698000.0,浙江安防职业技术学院,学校,盛**-0577-85108069,温州正风招标代理有限公司,刘**-15858517848,成都泰盟软件有限公司 ,"中标人     028-86381158 ,中标人     15390437110 ,中标人     13540208112 ,李**     18408287453 ,中标人     13980571836 ",698000.0,2020-11-18,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/341755718/b2,地址中国（四川）自由贸易试验区成都高新区天府大道中段1388号1幢1106号,449 次,3.84 亿,167 家
嘉兴学院关于灵菌红素的发酵分离纯化工艺与结构鉴定虚拟仿真实验采购项目的单一来源采购公告,中标,中标结果,嘉兴学院关于灵菌红素的发酵分离纯化工艺与结构鉴定虚拟仿真实验采购项目的单一来源采购公告,,嘉院采单202030号,发酵分离纯化工艺与结构鉴定虚拟仿真实验软件,0.0,嘉兴学院,学校,,,,厦门维雅视数字科技有限公司 ,中标人     13959243712 ,0.0,2020-11-18,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/309723992/b2,地址厦门市湖里区金湖一里15号302室,3 次,139.6 万,1 家
温州医科大学关于温州医科大学虚拟仿真实验项目的中标(成交)结果公告,中标,中标结果,温州医科大学关于温州医科大学虚拟仿真实验项目的中标(成交)结果公告,,,虚拟仿真实验项目,597500.0,温州医科大学,学校,,,,北京九天飞宇软件技术有限公司 ,,597500.0,2020-11-17,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/276968027/b2,地址北京市西城区茶马北街1号院2号楼10层1单元1122室,7 次,94.28 万,5 家
2020151 关于杭州师范大学西溪湿地虚拟仿真实验软件建设项目的中标(成交)结果公告,中标,中标结果,2020151 关于杭州师范大学西溪湿地虚拟仿真实验软件建设项目的中标(成交)结果公告,,HZNU-2020151,虚拟仿真实验软件建设项目,990000.0,杭州师范大学,学校,,浙江中诺招标代理有限公司,刘**-0571-88821402,上海梦之路数字科技有限公司 ,"中标人     15821900896 ,高**     17721317611 ,中标人     021-38953200 ,中标人     18221870841 ,中标人     15359033675 ",990000.0,2020-11-17,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/242662449/b2,地址中国（上海）自由贸易试验区纳贤路800号1幢B座7层701A室,405 次,2.21 亿,132 家
浙江师范大学关于大型钢结构双机器人协同焊接控制虚拟仿真实验软件项目中标公示,中标,中标结果,浙江师范大学关于大型钢结构双机器人协同焊接控制虚拟仿真实验软件项目中标公示,,ZB2020063,大型钢结构双机器人协同焊接控制虚拟仿真实验软件项目,268800.0,浙江师范大学,学校,"兰**-17855896649,盛**-0579-82283040",,,北京象新力科技有限公司 ,"中标人     13811282001 ,中标人     010-53685568 ,张**     18070286387 ,吴**     17301021781 ,李**     17770856655 ",268800.0,2020-11-17,浙江,金华,,,,https://www.zhiliaobiaoxun.com/content/337869148/b2,地址北京市海淀区清河永泰园甲1号综合楼6层617号,207 次,30.53 亿,83 家
2020156 关于杭师大科学运动与健身技能虚拟仿真实验教学中心提升改造的采购结果公告,中标,中标结果,2020156 关于杭师大科学运动与健身技能虚拟仿真实验教学中心提升改造的采购结果公告,,HZNU-2020156,提升改造,198000.0,杭州市师范大学,学校,"汪**-0571-28865850,汪**-0571-28866559",,,上海形拓科技有限公司 ,"中标人     17721403873 ,中标人     18321711606 ,张*     18018576045 ",198000.0,2020-11-17,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/242659733/b2,地址上海市徐汇区桂平路418号18层1805、1806、1807、1808室,62 次,58.20 亿,20 家
浙江五石工程咨询有限公司关于浙江中医药大学药学院虚拟仿真教室系统集成改造的中标(成交)结果公告,中标,中标结果,浙江五石工程咨询有限公司关于浙江中医药大学药学院虚拟仿真教室系统集成改造的中标(成交)结果公告,,ZJWSBJ-ZYY-202051C,虚拟仿真教室系统集成改造,234000.0,浙江中医药大学,学校,,浙江五石工程咨询有限公司,"盛**-13588174766,赵*-17746802645",浙江磐至科技有限公司 ,"中标人     13606627640 ,牟**     13958124095 ,中标人     0571-56081055 ",234000.0,2020-11-16,浙江,,,,,https://www.zhiliaobiaoxun.com/content/222533633/b2,地址浙江省杭州市余杭区仓前街道文一西路1378号E座1501、1503室,41 次,"1,997.14 万",21 家
关于虚拟仿真实验室服务器扩容项目的反向竞价单,中标,中标结果,关于虚拟仿真实验室服务器扩容项目的反向竞价单,,2020111022988288,"虚拟仿真实验室服务器扩容项目,高教仪器设备",39990000,中国计量大学,学校,王*-0571-86875640,,,南京药育智能科技有限公司 ,"薛*     18625188710 ,中标人     025-52311600 ,中标人     18951778401 ,中标人     18061476453 ,熊**     15179168066 ",0.0,2020-11-16,浙江,,,,,https://www.zhiliaobiaoxun.com/content/319109435/b2,地址南京市雨花台区宁双路19号云密城3号楼1201、1203室,162 次,"6,854.15 万",66 家
关于虚拟仿真实验室服务器扩容项目的反向竞价单,中标,中标结果,关于虚拟仿真实验室服务器扩容项目的反向竞价单,,2020111022988288,"虚拟仿真实验室服务器扩容项目,高教仪器设备",39990000,中国计量大学,学校,王*-0571-86875640,,,联众智慧科技股份有限公司 ,"中标人     0571-88994508 ,中标人     18657910169 ,中标人     13735470724 ,中标人     18861608918 ,中标人     15710556762 ",0.0,2020-11-16,浙江,,,,,https://www.zhiliaobiaoxun.com/content/319109435/b2,地址浙江省杭州市滨江区滨安路1197号2幢4166室,"2,334 次",127.16 亿,448 家
关于虚拟仿真实验室服务器扩容项目的反向竞价单,中标,中标结果,关于虚拟仿真实验室服务器扩容项目的反向竞价单,,2020111022988288,"虚拟仿真实验室服务器扩容项目,高教仪器设备",39990000,中国计量大学,学校,王*-0571-86875640,,,浙江图灵软件技术有限公司 ,"中标人     13335883391 ,中标人     0571-88279666 ,中标人     13958193630 ,中标人     0571-88279646 ,中标人     18905795257 ",0.0,2020-11-16,浙江,,,,,https://www.zhiliaobiaoxun.com/content/319109435/b2,地址杭州市滨江区滨安路1197号6幢428室,"1,184 次",15.98 亿,435 家
关于虚拟仿真实验室服务器扩容项目的反向竞价单,中标,中标结果,关于虚拟仿真实验室服务器扩容项目的反向竞价单,,2020111022988288,"虚拟仿真实验室服务器扩容项目,高教仪器设备",39990000,中国计量大学,学校,王*-0571-86875640,,,浙江图讯科技股份有限公司 ,"中标人     0571-88739753 ,中标人     18058817203 ,中标人     15658060008 ,中标人     13968087564 ,邢**     0571-87672500 ",0.0,2020-11-16,浙江,,,,,https://www.zhiliaobiaoxun.com/content/319109435/b2,地址浙江省杭州市余杭区五常街道联创街133号1幢10楼,708 次,5.88 亿,282 家
关于虚拟仿真实验室服务器扩容项目的反向竞价单,中标,中标结果,关于虚拟仿真实验室服务器扩容项目的反向竞价单,,2020111022988288,"虚拟仿真实验室服务器扩容项目,高教仪器设备",39990000,中国计量大学,学校,王*-0571-86875640,,,杭州德永科技有限公司 ,"中标人     18667138266 ,中标人     18069780190 ,中标人     17767065055 ,中标人     0571-87079565 ",0.0,2020-11-16,浙江,,,,,https://www.zhiliaobiaoxun.com/content/319109435/b2,地址浙江省杭州市西湖区西城纪商务大厦1号楼504室,310 次,1.15 亿,108 家
关于虚拟仿真实验室服务器扩容项目的反向竞价单,中标,中标结果,关于虚拟仿真实验室服务器扩容项目的反向竞价单,,2020111022988288,"虚拟仿真实验室服务器扩容项目,高教仪器设备",39990000,中国计量大学,学校,王*-0571-86875640,,,杭州鑫宏科技有限公司 ,中标人     0571-87073042 ,0.0,2020-11-16,浙江,,,,,https://www.zhiliaobiaoxun.com/content/319109435/b2,地址浙江省杭州市西湖区三墩镇萍水西街80号优盘时代中心4号楼1022室,890 次,3.35 亿,312 家
关于虚拟仿真实验室服务器扩容项目的反向竞价单,中标,中标结果,关于虚拟仿真实验室服务器扩容项目的反向竞价单,,2020111022988288,"虚拟仿真实验室服务器扩容项目,高教仪器设备",39990000,中国计量大学,学校,王*-0571-86875640,,,大篆科技（深圳）有限公司 ,,0.0,2020-11-16,浙江,,,,,https://www.zhiliaobiaoxun.com/content/319109435/b2,地址深圳市南山区南山街道南新路1024号阳光科创中心C座508,27 次,"4,168.06 万",16 家
关于温州大学虚拟仿真软件的成交结果公告,中标,中标结果,关于温州大学虚拟仿真软件的成交结果公告,,WZUZB2020-098（ZCCS）,"虚拟仿真软件,事故灾害公共危机应急决策沙盘对抗比赛软件,自然灾害公共危机应急决策沙盘对抗比赛软件",299000.0,温州大学,学校,谷**-0577-86596096,温州大学浙江乐诚工程咨询有限公司,钱**-0577-86596032,安徽一洋智能工程有限公司 ,"中标人     15967863530 ,顾**     13335858781 ",297800.0,2020-11-16,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/277212869/b2,地址安徽省阜阳市颍州区程集镇程集大医院东侧200米,631 次,7.73 亿,328 家
