url,公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
马鞍山师范高等专科学校全国职业院校技能大赛虚拟仿真软件（气相三维仿真操作软件OBEGCV3.0）采购单一来源采购公示,中标,中标结果,马鞍山师范高等专科学校全国职业院校技能大赛虚拟仿真软件（气相三维仿真操作软件OBEGCV3.0）采购单一来源采购公示,,,"气相三维虚拟仿真软件,气相三维仿真操作软件",150000.0,马鞍山师范高等专科学校,学校,陈**-0555-8215935,安徽兴满招投标代理服务有限公司,"朱**-15385550689,代理联系人-0555-6777795",北京欧倍尔软件技术开发有限公司 ,"中标人     010-82830966 ,中标人     13718217218 ,中标人     15662765531 ,王*     15972977819 ,吴**     18306407899 ",150000.0,2022-07-28,安徽,马鞍山,,,,https://www.zhiliaobiaoxun.com/content/346971491/b2,地址北京市海淀区清河永泰园甲1号综合楼5层516号,791 次,25.32 亿,345 家
皖西学院智能制造实验实训中心建设项目第二包的合同公告,中标,合同,皖西学院智能制造实验实训中心建设项目第二包的合同公告,,FSSD34000120225235号001,"虚拟仿真实验教学平台,智能制造实验实训中心建设项目",198500.0,皖西学院,学校,采购人-0564-3305527,安徽润泽项目管理有限公司,,山东经世智能科技有限公司 ,"中标人     15653536612 ,中标人     17616231063 ",198500.0,2022-07-27,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/346707171/b2,地址山东省烟台市高新区蓝海路1号4号楼,31 次,590.85 万,13 家
安徽工业大学教学设备采购（二）合同公告,中标,合同,安徽工业大学教学设备采购（二）合同公告,,MASCG-0-F-H-2022-0734,"集成电路制造和封测虚拟仿真平台,教学设备,集成电路设计实验系统",214660.0,安徽工业大学,学校,张**-0555-2311291,,,安徽青软晶芒微电子科技有限公司 ,"中标人     18792186401 ,中标人     0551-62869189 ",214660.0,2022-07-25,安徽,马鞍山,,,,https://www.zhiliaobiaoxun.com/content/345728735/b2,地址中国（安徽）自由贸易试验区合肥片区高新区创新大道2800号创新产业园二期F1号楼506室,16 次,"2,595.02 万",4 家
安徽工业大学教学设备采购（二）-包3,中标,中标结果,安徽工业大学教学设备采购（二）-包3,,MASCG-0-F-H-2022-0734,"集成电路制造和封测虚拟仿真平台,教学设备,集成电路设计实验系统",214660.0,安徽工业大学,学校,张**-0555-2311291,,,安徽青软晶芒微电子科技有限公司 ,"中标人     18792186401 ,中标人     0551-62869189 ",214660.0,2022-07-25,安徽,马鞍山,,,,https://www.zhiliaobiaoxun.com/content/345721266/b2,地址中国（安徽）自由贸易试验区合肥片区高新区创新大道2800号创新产业园二期F1号楼506室,16 次,"2,595.02 万",4 家
黄山职业技术学院VR虚拟仿真综合实训基地采购项目合同公告,中标,合同,黄山职业技术学院VR虚拟仿真综合实训基地采购项目合同公告,,HJACG2022G059,"VR虚拟仿真综合实训基地,VR工作站",3438000.0,黄山职业技术学院,学校,,,,安徽竞拓信息科技有限公司 ,"中标人     0551-65176128 ,中标人     13329012557 ,中标人     15256552281 ,中标人     0564-3713008 ",3438000.0,2022-07-22,安徽,黄山,,,,https://www.zhiliaobiaoxun.com/content/345043720/b2,地址合肥市蜀山区金寨南路289号综合楼H1座1001室,136 次,"8,767.92 万",35 家
黄山职业技术学院VR虚拟仿真综合实训基地采购项目中标结果公告,中标,中标结果,黄山职业技术学院VR虚拟仿真综合实训基地采购项目中标结果公告,,HJACG2022G059,"VR虚拟仿真综合实训基地,VR工作站,机房建设项目,电脑教室设备采购及安装项目,实训设备,教学实训教室项目",3438000.0,黄山职业技术学院,学校,程**-0559-2591067,黄山市政府集中采购中心,张**-0559-2352070,安徽竞拓信息科技有限公司 ,"中标人     0551-65176128 ,中标人     13329012557 ,中标人     15256552281 ,中标人     0564-3713008 ",3438000.0,2022-07-19,安徽,黄山,,,,https://www.zhiliaobiaoxun.com/content/344303650/b2,地址合肥市蜀山区金寨南路289号综合楼H1座1001室,136 次,"8,767.92 万",35 家
安徽医科大学2022年实验教学中心临床医学情景式教学课程建设设备采购,中标,中标结果,安徽医科大学2022年实验教学中心临床医学情景式教学课程建设设备采购,,2022BFAHZ01765,"虚拟仿真实验教学中心,服务器,智能化设备,不间断电源,UPS,临床医学情景式教学课程建设设备,虚拟仿真实验教学相关设备",0.0,安徽医科大学,学校,采购人-0551-65167852,安徽省政府采购中心,"闫**-0551-66223736,李*-0551-66223646,李*-0551-66223645",合肥麦蒂医学科技有限公司 ,中标人     15209889969 ,1474700.0 773888.0,2022-07-19,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/353035904/b2,地址安徽省合肥市瑶海区临泉路安徽大市场瑶海配送中心综合楼一楼A-6号,11 次,"1,531.62 万",2 家
安徽医科大学2022年实验教学中心临床医学情景式教学课程建设设备采购,中标,中标结果,安徽医科大学2022年实验教学中心临床医学情景式教学课程建设设备采购,,2022BFAHZ01765,"虚拟仿真实验教学中心,服务器,智能化设备,不间断电源,UPS,临床医学情景式教学课程建设设备,虚拟仿真实验教学相关设备",0.0,安徽医科大学,学校,采购人-0551-65167852,安徽省政府采购中心,"闫**-0551-66223736,李*-0551-66223646,李*-0551-66223645",安徽思云特智能工程技术有限公司 ,"中标人     0551-62651697 ,陈*     18256585688 ",1474700.0 773888.0,2022-07-19,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/353035904/b2,地址安徽省合肥市高新区长江西路669号拓基城市广场金座A座1904室,7 次,466.82 万,2 家
安徽工业大学教学设备采购（二）中标（成交）结果公告,中标,中标结果,安徽工业大学教学设备采购（二）中标（成交）结果公告,,MASCG-0-F-H-2022-0734,"集成电路制造和封测虚拟仿真平台,霍尔效应实验仪,集成电路设计实验系统,教学设备,电容电压特性测试仪,微电子器件设计试验箱,单晶非平衡少数载流子寿命测试仪",0.0,安徽工业大学,学校,张**-0555-2311291,马鞍山市兴马项目咨询有限公司,"戴**-0555-5200278,吕*-0555-5200378",安徽青软晶芒微电子科技有限公司 ,"中标人     18792186401 ,中标人     0551-62869189 ",1310820.0 431100.0,2022-07-18,安徽,马鞍山,,,,https://www.zhiliaobiaoxun.com/content/344330863/b2,地址中国（安徽）自由贸易试验区合肥片区高新区创新大道2800号创新产业园二期F1号楼506室,16 次,"2,595.02 万",4 家
安徽工业大学教学设备采购（二）中标（成交）结果公告,中标,中标结果,安徽工业大学教学设备采购（二）中标（成交）结果公告,,MASCG-0-F-H-2022-0734,"集成电路制造和封测虚拟仿真平台,霍尔效应实验仪,集成电路设计实验系统,教学设备,电容电压特性测试仪,微电子器件设计试验箱,单晶非平衡少数载流子寿命测试仪",0.0,安徽工业大学,学校,张**-0555-2311291,马鞍山市兴马项目咨询有限公司,"戴**-0555-5200278,吕*-0555-5200378",安徽斯菲墨信息科技有限公司 ,中标人     15395195832 ,1310820.0 431100.0,2022-07-18,安徽,马鞍山,,,,https://www.zhiliaobiaoxun.com/content/344330863/b2,地址安徽长丰双凤经济开发区蒙城北路与金梅路交口倾城水乡西区32幢1902室,3 次,86.22 万,1 家
安徽职业技术学院2022年职业教育示范性虚拟仿真实训基地建设见证书,中标,中标结果,安徽职业技术学院2022年职业教育示范性虚拟仿真实训基地建设见证书,,2022BFAHZ01462,虚拟仿真实训基地建设项目,6042200.0,安徽职业技术学院,学校,,"安徽合肥公共资源交易中心,安徽省政府采购中心",,安徽卷云信息技术有限公司 ,"中标人     0551-63667429 ,中标人     15805600671 ,王*     18130014336 ,中标人     13866134627 ,中标人     0551-63667428 ",6042200.0,2022-07-17,安徽,,,,,https://www.zhiliaobiaoxun.com/content/343488359/b2,地址合肥市高新区望江西路800号创新创业园D1楼6层南楼607-610室,95 次,1.23 亿,41 家
安徽职业技术学院2022年职业教育示范性虚拟仿真实训基地建设,中标,中标结果,安徽职业技术学院2022年职业教育示范性虚拟仿真实训基地建设,,2022BFAHZ01462,"虚拟仿真实训基地建设项目,智能交互平板,虚拟现实内容管理平台",6042200.0,安徽职业技术学院,学校,樊**-0551-64689059,安徽省政府采购中心,"赵**-0551-66223257,李*-0551-66223645",安徽卷云信息技术有限公司 ,"中标人     0551-63667429 ,中标人     15805600671 ,王*     18130014336 ,中标人     13866134627 ,中标人     0551-63667428 ",6042200.0,2022-07-15,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/343299841/b2,地址合肥市高新区望江西路800号创新创业园D1楼6层南楼607-610室,95 次,1.23 亿,41 家
巢湖学院2022年网络系统建设与运维1+X实验室第2包SDN实验平台中标（成交）结果公告[2022],中标,中标结果,巢湖学院2022年网络系统建设与运维1+X实验室第2包SDN实验平台中标（成交）结果公告[2022],,2022BFAHZ01472,"SDN实验平台,虚拟网络仿真实训平台,网络系统建设与运维1X实验室项目",299700.0,巢湖学院,学校,李**-0551-82362635,安徽省政府采购中心,"周**-0551-66223865,周**-66223645",南京秉蔚信息科技有限公司 ,中标人     025-69907548 ,299700.0,2022-07-15,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/343280250/b2,地址南京市江宁开发区南佑路7号二楼C创空间214室（江宁开发区）,5 次,80.01 万,4 家
安徽商贸职业技术学院虚拟仿真资源开发项目,中标,中标结果,安徽商贸职业技术学院虚拟仿真资源开发项目,,22AT52050804713,虚拟仿真资源开发项目,111500.0,安徽商贸职业技术学院,学校,赵**-0553-5972879,安徽安天利信工程管理股份有限公司,"邓*-18130374117,江*-15955353322",安徽艺像网络科技有限公司 ,,111500.0,2022-07-14,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/342980728/b2,地址安徽省芜湖市鸠江区湾里街道金湾工业园综合楼三楼办公室23室（申报承诺）,1 次,11.15 万,1 家
【成交公告】转载：安徽工商职业学院2022年人工智能与虚拟仿真体验中心建设中标（成交）结果公告,中标,中标结果,【成交公告】转载：安徽工商职业学院2022年人工智能与虚拟仿真体验中心建设中标（成交）结果公告,,2022BFAHZ01411,"人工智能与虚拟仿真体验中心建设,电脑终端",4580000.0,安徽工商职业学院,学校,采购人-0551-65659240,安徽省政府采购中心,"陶*-0551-66223932,陶*-66223923",京东方智慧物联科技有限公司 ,"昝**     15301322207 ,中标人     13366140320 ,周**     18201686631 ",4580000.0,2022-07-13,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/342582903/b2,地址北京市北京经济技术开发区西环中路12号院1号楼3层3-057号,175 次,3.68 亿,118 家
【中标2221】VR虚拟仿真教学资源建设项目,中标,中标结果,【中标2221】VR虚拟仿真教学资源建设项目,,BZVTCCG[2022]21,VR虚拟仿真教学资源建设项目,196500.0,马克思主义学院,学校,"采购人-0558-3319838,采购人-0558-3319835",,,安徽荣绘地理信息技术有限公司 ,,196500.0,2022-07-12,安徽,亳州,,,,https://www.zhiliaobiaoxun.com/content/351643287/b2,地址合肥市包河区四川路万象公馆23幢1203室,1 次,19.65 万,1 家
【中标2220】药用植物栽培虚拟仿真项目,中标,中标结果,【中标2220】药用植物栽培虚拟仿真项目,,BZVTCCG[2022]20,药用植物栽培虚拟仿真项目,150000.0,亳州职业技术学院,学校,"采购人-0558-3319873,采购人-0558-3319835",,,北京欧倍尔软件技术开发有限公司 ,"中标人     010-82830966 ,中标人     13718217218 ,中标人     15662765531 ,王*     15972977819 ,吴**     18306407899 ",150000.0,2022-07-12,安徽,亳州,,,,https://www.zhiliaobiaoxun.com/content/351643294/b2,地址北京市海淀区清河永泰园甲1号综合楼5层516号,791 次,25.32 亿,345 家
安徽工商职业学院2022年跨境电商教学一体化实训基地建设中标（成交）结果公告[2022],中标,中标结果,安徽工商职业学院2022年跨境电商教学一体化实训基地建设中标（成交）结果公告[2022],,2022BFAHZ01421,"虚拟仿真平台,实训基地建设项目,跨境电商教学一体化实训基地建设",2784282.0,安徽工商职业学院,学校,采购人-0551-65659240,安徽省政府采购中心,"陶*-0551-66223932,陶*-66223923,李*-66223646,李*-0551-66223645",深圳集智软件开发有限公司 ,中标人     13039998665 ,2784282.0,2022-07-11,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/362337358/b2,地址深圳市龙岗区坂田街道马安堂社区环城南路5号坂田国际中心A栋1701-6,2 次,556.85 万,1 家
安徽省淮北卫生学校解剖虚拟仿真系统成交结果公告,中标,中标结果,安徽省淮北卫生学校解剖虚拟仿真系统成交结果公告,,HJCG22-27,解剖虚拟仿真系统,149800.0,安徽省淮北卫生学校,学校,丁*-13866898172,,,河南中博科技有限公司 ,"陈*     15937135052 ,中标人     13526604759 ",149800.0,2022-06-29,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/341673338/b2,地址郑州高新技术产业开发区长椿路11号Y05栋研发楼三楼,32 次,"1,966.17 万",23 家
安徽省淮北卫生学校老年护理虚拟仿真系统采购项目成交结果公告,中标,中标结果,安徽省淮北卫生学校老年护理虚拟仿真系统采购项目成交结果公告,,HJCG22-26,老年护理虚拟仿真系统,275000.0,安徽省淮北卫生学校,学校,丁*-13866898172,,,江西医迈隆科技有限公司 ,"中标人     13077995577 ,周**     13776047235 ",275000.0,2022-06-28,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/341672393/b2,地址江西省南昌市红谷滩区九龙大道1177号绿地国际博览城JLH605-B03地块1＃、2＃商业、展览、办公楼2＃1106室,5 次,373.0 万,3 家
安徽理工大学2022年虚拟仿真实验教学建设项目1包政府采购合同公告,中标,合同,安徽理工大学2022年虚拟仿真实验教学建设项目1包政府采购合同公告,,FSSD34000120223035号001,"虚拟仿真实验教学建设项目,矿井提升虚拟仿真实验教学系统",436100.0,安徽理工大学,学校,采购人-0554-6668244,安徽鼎信项目管理股份有限公司,,安徽信力信息技术有限公司 ,"中标人     15305546006 ,中标人     15305545500 ,陈*     18605548890 ",436100.0,2022-06-28,安徽,淮南,,,,https://www.zhiliaobiaoxun.com/content/337882045/b2,地址淮南市田家庵区淮河新城一期一组团10栋302,28 次,500.33 万,15 家
