公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,济源职业技术学院建筑工程虚拟仿真实践基地项目-中标公告,,济源采购-2022-590,"虚拟仿真内容管理平台,虚拟现实模型资源库,VR课程资源,建筑工程虚拟仿真实践基地项目,建筑工程虚拟仿真实践基地设备,虚拟现实协同创作平台",1427644.0,济源职业技术学院,学校,刘**-0391-6621033,河南省正济工程咨询有限公司,杨**-0391-6290116,河南林飒枫信息科技有限公司,,1427644.0,2022-08-03,河南,济源,,,,https://www.zhiliaobiaoxun.com/content/349079831/b2
中标,中标结果,郑州铁路职业技术学院参加首届世界职业院校技能大赛购置相关比赛设备项目采购项目-成交公告,,HNAC-2022-025,"虚拟仿真评测系统及配套资源包,比赛设备项目,自动计分迷宫场地,迷宫机器人系统",285000.0,郑州铁路职业技术学院,学校,王**-0371-60867917,河南安创工程招标管理有限公司,郭**-0371-86235366,河南贝元智能科技有限公司,,285000.0,2022-08-03,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/348898045/b2
中标,中标结果,河南理工大学安全工程虚拟仿真实验教学系统采购项目成交结果公告,,,安全工程虚拟仿真实验教学系统,0.0,河南理工大学,学校,,,,,,,2022-08-02,河南,,,,,https://www.zhiliaobiaoxun.com/content/348481150/b2
中标,中标结果,郑州电力高等专科学校思政VR实践教学中心建设项目中标结果公告,,豫财招标采购-2022-596,"教学虚拟仿真资源库,VR实践教学体验系统,VR实践教学中心建设项目,通信线路及家具",2661000.0,郑州电力高等专科学校,学校,安**-0371-62275051,河南招标采购服务有限公司,李*-0371-65993320,郑州正一实业有限公司,,2638976.0,2022-08-01,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/348147755/b2
中标,中标结果,济源职业技术学院冶金装备智能制造虚拟仿真实训基地项目-中标公告,,济源采购-2022-595,"虚拟仿真实训基地设备,虚拟仿真实训教学管理及资源共享平台,虚拟仿真实训基地项目,虚拟仿真实训基地门户网站,资源管理终端,PLC虚拟仿真训练系统,柔性生产线虚拟仿真系统,VR等资源整合",995300.0,济源职业技术学院,学校,刘**-0391-6621033,河南省正济工程咨询有限公司,杨**-0391-6290116,河南灵真数字科技有限公司,,995300.0,2022-07-29,河南,济源,,,,https://www.zhiliaobiaoxun.com/content/347299661/b2
中标,中标结果,济源职业技术学院基础医学实训室项目-中标公告,,济源采购-2022-592,"医学虚拟仿真实验教学系统,中央试验台,信号采集与处理系统,教学一体机,基础医学实训室设备,基础医学实训设备,基础医学实训室项目",962000.0,济源职业技术学院,学校,刘**-0391-6621033,河南省正济工程咨询有限公司,杨**-0391-6290116,河南恒茂创远科技股份有限公司,,962000.0,2022-07-29,河南,济源,,,,https://www.zhiliaobiaoxun.com/content/353758219/b2
中标,合同,淇县职业中专双高建设二期工程机电技术应用项目合同2包,,2021-01-17,"VR虚拟仿真实训室,机电技术应用项目",569500.0,淇县职业中等专业学校,学校,葛**-13693927946,,,深圳国泰安教育技术有限公司,陈**-13213266933,569500.0,2022-07-28,河南,鹤壁,,,,https://www.zhiliaobiaoxun.com/content/346900388/b2
中标,中标结果,郑州信息科技职业学院物联网综合创新实训室建设项目-中标公告,,豫财招标采购-2022-528,"5G基站建设与维护虚拟仿真实训系统,5G虚拟仿真实训系统,5G全网仿真系统,物联网综合创新实训室建设项目,5G站点工程仿真系统",491000.0,郑州信息科技职业学院,学校,赵**-0371-58525358,河南省教育招标服务有限公司,王**-0371-56058517,河南百科通科技有限公司,,491000.0,2022-07-28,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/346973625/b2
中标,中标结果,河南开封科技传媒学院综合虚拟仿真及沉浸式交互仿真实训室建设项目--中标结果公告,,GTXH-2022-092,综合虚拟仿真及沉浸式交互仿真实训室建设项目,1626000.0,河南开封科技传媒学院,学校,王**-0371-23885989,国泰信华工程咨询有限公司,陈**-13592587515,河南华之源医疗器械有限公司,,1626000.0,2022-07-27,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/359598740/b2
中标,中标结果,河南开封科技传媒学院综合虚拟仿真及沉浸式交互仿真实训室建设项目--中标结果公告,,GTXH-2022-092,"综合虚拟仿真及沉浸式交互仿真实训室建设项目,墙体柜,鼻饲,系统LED,电脑桌椅凳,新生儿急救系统,基础护理虚拟现实仿真系统,台套,分娩机制虚实结合系统基础护理,VR虚拟现实实训系统真系统,异常分娩练系统,脑卒中系统,吸痰法系统,女性患者导尿系统,电脑耳机智慧黑板理虚实虚电脑桌理平台,交换机服务器电脑护理,定制工源医疗",0.0,河南开封科技传媒学院,学校,王**-0371-23885989,国泰信华工程咨询有限公司,陈**-13592587515,"河南华之源医疗器械有限公司
厦门立方幻境科技有限公司",,"1626000.0
0.0",2022-07-27,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/346586104/b2
中标,中标结果,黄河水利职业技术学院建筑安全管理与技术虚拟仿真实训软件项目成交公告,,HYZD2022-057,建筑安全管理与技术虚拟仿真实训软件项目,197000.0,黄河水利职业技术学院,学校,刘**-0371-23658039,开封市招标采购服务有限公司,胡**-0371-23388358,海星谷（大连）科技有限公司,,197000.0,2022-07-26,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/346081475/b2
中标,中标结果,河南理工大学经济与管理公共教学中心-安全教育与应急技能训练...,,HNZB2022058007,"公共卫生虚拟仿真教学平台,VR行走平台,触控一体机,安全教育与应急技能训练平台,社区危机管理虚拟仿真软件,事故灾难决策对抗平台软件,自然灾害应急决策对抗平台软件,公共安全虚拟仿真教学平台,VR头盔配套主机,VR资源防疫,VR资源急救,安装调试培训及线路铺设",796000.0,河南理工大学,学校,王**-0391-3987088,河南省机电设备招标股份有限公司,王**-0371-65928003,上海哲寻信息科技有限公司,,796000.0,2022-07-25,河南,焦作,,,,https://www.zhiliaobiaoxun.com/content/345739291/b2
中标,中标结果,黄河水利职业技术学院虚拟仿真实训资源管理平台建设项目成交公告,,HYZC2022-072,虚拟仿真实训资源管理平台建设项目,586000.0,黄河水利职业技术学院,学校,刘**-0371-23658039,河南招标采购服务有限公司,秦**-0371-22331167,河南驰腾电子科技有限公司,,586000.0,2022-07-22,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/345084362/b2
中标,中标结果,河南推拿职业学院针灸推拿虚拟仿真实训室建设项目-中标公告,,豫财招标采购-2022-502,针灸推拿虚拟仿真实训室建设项目,4627265.0,河南推拿职业学院,学校,王**-0379-65199271,中韵天隆工程集团有限公司,苏**-0379-64322552,河南德信伟业科技有限公司,,4627265.0,2022-07-19,河南,洛阳,,,,https://www.zhiliaobiaoxun.com/content/344360574/b2
中标,中标结果,黄河水利职业技术学院电子商务专业群资源库建设项目包B、包C-中标公告,,豫财招标采购-2022-366,"BD信息流广告虚拟仿真实训系统,手表,电子播种墙,智能穿戴设备,虚拟仓储中心运营软件,货运代理技能训练系统,货运代理软件,跨境电商B2B数据运营实训平台,电子商务专业群资源库建设项目,仓储布局规划仿真实训系统,智慧物流仓储软件,直播电商运营技能训练实训室系统,手套,《跨境电商B2B实务》课程资源,《跨境独立站建设》课程资源,《跨境直播》课程资源,《跨境电商多平台运营》课程资源,《跨境电商视频营销》课程资源,电子商务专业群宣传资源,TT营销虚拟仿真实训系统,TX社交广告虚拟仿真实训系统",0.0,黄河水利职业技术学院,学校,刘**-0371-23658039,河南英典工程管理有限公司,"焦**-15690876253,杨**-0371-58558061","河南新世纪拓普电子技术有限公司
郑州京慧越科技有限公司",,"1268600.0
2399900.0",2022-07-19,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/344229434/b2
中标,中标结果,河南工业大学食品科学与工程虚拟仿真实验中心项目成交结果公告,,HGDJ-2022-0045-XJ,"食品科学与工程虚拟仿真实验中心项目,VR头戴式显示器",117250.0,河南工业大学,学校,王**-0371-67758908,河南诚信工程管理有限公司,刘**-0371-53307955,郑州景璇电子科技有限公司,,110000.0,2022-07-18,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/343835129/b2
中标,中标结果,巩义市第一中等专业学校新能源汽车虚拟仿真实训基地建设项目,,巩财公开采购-2022-95,"新能源汽车虚拟仿真实训基地建设项目,物品",2971000.0,巩义市第一中等专业学校,学校,李**-0371-56905006,,,河南德意优信息技术有限公司,吕**-13598068316,2971000.0,2022-07-18,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/344008461/b2
中标,中标结果,黄河水利职业技术学院建筑安全管理与技术虚拟仿真实训软件项目单一来源采购公告,,HYZD2022-057,建筑安全管理与技术虚拟仿真实训软件项目,198000.0,黄河水利职业技术学院,学校,刘**-0371-23658039,开封市招标采购服务有限公司,胡**-0371-23388358,海星谷（大连）科技有限公司,,198000.0,2022-07-15,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/343289933/b2
中标,中标结果,郑州轻工业大学VR虚拟仿真交互实验室项目-成交公告,,豫财磋商采购-2022-435,"VR虚拟仿真交互实验室项目,无线数字脑电采集系统,创业模拟综合管理实训平台",0.0,郑州轻工业大学,学校,石**-0371-86608098,河南安创工程招标管理有限公司,郭**-0371-86235366,"河南双之枫电子科技有限公司
河南天健厚德科技有限公司",,"499000.0
676000.0",2022-07-15,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/343185270/b2
中标,合同,焦作师范高等专科学校应用电子技术教育专业实验实训室建设项目电子技术虚拟仿真实验室分项合同书,,焦采招标采购-2022-34,"电子技术虚拟仿真实验室,实训室建设项目,试验仪器及装置",795000.0,焦作师范高等专科学校,学校,高**-0391-3590015,,,焦作市联佳世纪科贸有限公司,路**-13939192623,795000.0,2022-07-15,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/343211086/b2
中标,中标结果,郑州工业贸易学校（河南地矿职业学院）地质类专业野外实习仿真教学系统开发项目-成交公告,,豫财磋商采购-2022-664,"野外实习虚拟仿真平台-APP教学路线开发系统,48口交换机,功放,专业课堂音响,VR智能头显设备,野外实习仿真教学系统开发项目,野外实习虚拟仿真教学路线开发APP平台,野外实习路线的仿真开发,实测剖面的仿真开发",1828000.0,郑州工业贸易学校,学校,张**-0371-56189017,河南省教育招标服务有限公司,焦**-0371-56058511,武汉市道玄科技有限公司,,1828000.0,2022-07-15,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/343293857/b2
中标,中标结果,巩义市第一中等专业学校新能源汽车虚拟仿真实训基地建设项目-中标公告,,巩财公开采购-2022-95,"新能源汽车虚拟仿真实训基地建设项目,VR工作站,实训室升级改造,虚拟现实编辑平台,VR课堂-新能源汽车结构与原理,虚拟现实模型库,强弱电改造,新能源汽车拆装VR实训系统,新能源汽车检测与维修VR实训系统,驱动电机虚拟拆装实训软件,校级虚拟实验管理平台系统",2971000.0,巩义市第一中等专业学校,学校,马*-13803710578,河南顺驰建设工程管理有限公司,高*-15136251262,河南德意优信息技术有限公司,,2971000.0,2022-07-14,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/342948434/b2
中标,中标结果,半实物虚拟仿真系统维修恢复（二次）成交结果公告,,2022-JLPFZZ-W3001,半实物虚拟仿真系统维修恢复,178000.0,某单位,其他,张**-0371-81629552,中招国际招标有限公司,李*-0371-86182195,河南众诚信息科技股份有限公司,,178000.0,2022-07-12,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/342456399/b2
中标,合同,许昌学院土木工程虚拟仿真中心项目包1合同公示-验收报告公示,,豫财招标采购-2021-982,"土木工程虚拟仿真中心项目,教学专用仪器",0.0,许昌学院,学校,,,,河南建协信息技术有限公司,靳*-18569990103,0.0,2022-07-12,河南,许昌,,,,https://www.zhiliaobiaoxun.com/content/342369519/b2
中标,合同,许昌学院土木工程虚拟仿真中心项目包2合同公示-验收报告公示,,豫财招标采购-2021-982,"土木工程虚拟仿真中心项目,教学专用仪器",0.0,许昌学院,学校,,,,河南勤励仪器设备有限公司,梁**-13525521919,0.0,2022-07-12,河南,许昌,,,,https://www.zhiliaobiaoxun.com/content/342369533/b2
中标,合同,许昌学院土木工程虚拟仿真中心项目包3合同公示-验收报告公示,,豫财招标采购-2021-982,"土木工程虚拟仿真中心项目,教学专用仪器",0.0,许昌学院,学校,,,,河南文达商贸有限公司,张**-18860393667,0.0,2022-07-12,河南,许昌,,,,https://www.zhiliaobiaoxun.com/content/342369694/b2
中标,中标结果,焦作师范高等专科学校应用电子技术教育专业实验实训室建设项目-中标公告,,焦采招标采购-2022-34,"电子技术虚拟仿真实验室建设,焊接生产性实训基地建设,实验实训室建设项目,通信工程及智能控制实验实训室建设,海尔智家实验研究中心建设",0.0,焦作师范高等专科学校,学校,王**-0391-3581117,元晟工程咨询有限公司,李*-15225065932,"焦作市联佳世纪科贸有限公司
河南绿扬电子科技有限公司
河南沃宏电子科技有限公司
焦作市平通商贸有限公司",,"795000.0
2068000.0
1107500.0
235786.0",2022-07-12,河南,焦作,,,,https://www.zhiliaobiaoxun.com/content/342484513/b2
