公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,合肥工业大学智慧交通车路协同多维度虚拟仿真软件采购成交公告,,HFUT-ZJ-2022-0 25/0773-2240GNAHHWQT1644,智慧交通车路协同多维度虚拟仿真软件,498000.0,合肥工业大学,学校,汪**-0551-62901146,中金招标有限责任公司,"汪**-0551-62901146,张*-0551-65373320",上海纵坤汽车电子有限公司,,498000.0,2022-06-21,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/334993207/b2
中标,中标结果,皖西学院计算机与英语公共实验平台建设项目 第三包：语音室设备更新和虚拟仿真综合实验室（省级示范中心）建设,,LACGZX-H2022-023,"虚拟仿真综合实验室省级示范中心建设,计算机与英语公共实验平台建设项目,语音室设备更新",1103500.0,皖西学院,学校,,,,安徽网皓信息科技有限责任公司,中标人-15055180311,1090000.0,2022-06-21,安徽,,,,,https://www.zhiliaobiaoxun.com/content/334952351/b2
中标,合同,皖西学院计算机与英语公共实验平台建设项目（第三包：语音室设备更新和虚拟仿真综合实验室（省级示范中心）建设）采购合同公告,,LACGZX-H2022-023,"虚拟仿真综合实验室省级示范中心建设,语音室设备更新,计算机与英语公共实验平台建设项目,服务器",1090000.0,皖西学院,学校,采购人-0564-3305181,,,安徽网皓信息科技有限责任公司,中标人-15055180311,1090000.0,2022-06-21,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/334957618/b2
中标,中标结果,安徽理工大学2022年虚拟仿真实验教学建设项目中标结果公告,,FSSD34000120223035号,"虚拟仿真实验教学建设项目,大气污染控制典型工艺3D认识实习仿真软件,3D气相色谱仪仿真软件,矿井提升虚拟仿真实验教学系统,水泥高温煅烧工艺虚拟仿真实验平台,污水处理厂AAO工艺3D虚拟仿真软件",0.0,安徽理工大学,学校,孙*-0554-6634216,安徽鼎信项目管理股份有限公司,"张**-15156006263,代理联系人-0551-65860136-8637","北京东方仿真软件技术有限公司
北京润尼尔网络科技有限公司
安徽信力信息技术有限公司",,"450000.0
260000.0
436100.0",2022-06-10,安徽,淮南,,,,https://www.zhiliaobiaoxun.com/content/331344196/b2
中标,中标结果,【市直区】【中标通知书】皖西学院计算机与英语公共实验平台建设项目第三包：语音室设备更新和虚拟仿真综合实验室（省级示范中心）建设[中标通知书],,D01-1234140076900449XQ-20220526-000855-1,"虚拟仿真综合实验室省级示范中心建设,计算机与英语公共实验平台建设项目,语音室设备更新",1090000.0,皖西学院,学校,,六安市政府采购中心,,安徽网皓信息科技有限责任公司,,1090000.0,2022-06-08,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/330864473/b2
中标,中标结果,宿州学院2022年实验室建设项目-美设学院实验室设备采购,,2022BFAHZ00598,"虚拟仿真显示设备,实验室设备",994915.0,宿州学院,学校,孙**-0557-2875997,安徽公共资源交易集团项目管理有限公司,"沈**-0551-66223646,代理联系人-0551-66223922,孙**-0551-66223869",安徽影艺科技有限公司,,994915.0,2022-06-07,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/339121662/b2
中标,中标结果,【市直区】【成交公示】皖西学院计算机与英语公共实验平台建设项目第三包：语音室设备更新和虚拟仿真综合实验室（省级示范中心）建设成交结果公告【公示中】,,LACGZX-H202 2-023-3,"虚拟仿真综合实验室省级示范中心建设,语音室设备更新,台式计算机,计算机与英语公共实验平台建设项目,学生终端",1090000.0,皖西学院,学校,采购人-0564-3305181,六安市政府采购中心,"代理联系人-0564-5150931,方**-0564-5150913",安徽网皓信息科技有限责任公司,,1090000.0,2022-06-07,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/330539483/b2
中标,中标结果,皖南医学院国家级虚拟仿真教学项目成交公告,,WYGZ2022045,虚拟仿真教学项目,296000.0,皖南医学院,学校,缪**-0553-3932052,,,成都泰盟软件有限公司,,296000.0,2022-06-02,安徽,,,,,https://www.zhiliaobiaoxun.com/content/329290805/b2
中标,中标结果,皖西卫生职业学院虚拟仿真实验教学及护理系课程制作服务采购项目3包中标结果公示,,AHFZ-20220518,虚拟仿真实验教学及护理系课程制作服务,91800.0,皖西卫生职业学院,学校,,安徽方正工程咨询有限公司,,北京慕华信息科技有限公司,,91800.0,2022-06-01,安徽,,,,,https://www.zhiliaobiaoxun.com/content/355960251/b2
中标,中标结果,皖西卫生职业学院虚拟仿真实验教学及护理系课程制作服务采购项目2包中标结果公示,,AHFZ-20220518,虚拟仿真实验教学及护理系课程制作服务,148000.0,皖西卫生职业学院,学校,,安徽方正工程咨询有限公司,,北京慕华信息科技有限公司,,148000.0,2022-06-01,安徽,,,,,https://www.zhiliaobiaoxun.com/content/355959184/b2
中标,中标结果,【市直区】皖西卫生职业学院虚拟仿真实验教学及护理系课程制作服务采购项目3包中标结果公示【公示中】,,AHFZ-20220518,虚拟仿真实验教学及护理系课程制作服务,91800.0,皖西卫生职业学院,学校,,"六安市公共资源交易中心,安徽方正工程咨询有限公司",,北京慕华信息科技有限公司,,91800.0,2022-06-01,安徽,,,,,https://www.zhiliaobiaoxun.com/content/329037664/b2
中标,合同,2022年蚌埠医学院口腔医学院设备采购项目第2包合同公告,,FSKY34000120222321号004,"口腔数字化虚拟仿真培训系统,口腔医学院设备,数字化牙体数据采集及设计系统",1146800.0,蚌埠医学院,学校,胡**-0552-3175462,大洲设计咨询集团有限公司,,安徽佳捷医疗器械有限公司,中标人-13045515302,1146800.0,2022-06-01,安徽,蚌埠,,,,https://www.zhiliaobiaoxun.com/content/356144939/b2
中标,中标结果,安徽工业经济职业技术学院电气工程学院职业技能大赛设备采购中标结果公告,,FS34000120222645号002/ZF2022-01-0264,"5G全网建设与优化虚拟仿真教学软件,职业技能大赛设备,电子产品设计及制作实训平台,物联网工程应用实训系统",0.0,安徽工业经济职业技术学院,学校,采购人-0551-63635414,安徽省招标集团股份有限公司,李*-17333125682,"安徽竞拓信息科技有限公司
合肥凌翔信息科技有限公司
合肥鸣州信息技术有限公司",,"226800.0
142600.0
197200.0",2022-06-01,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/329098315/b2
中标,中标结果,安徽水利水电职业技术学院气质联用虚拟仿真实验教学软件采购项目中标（成交）公告,,GN2022-08-2277,虚拟仿真实验教学软件,79500.0,安徽水利水电职业技术学院,学校,采购人-0551-67316332,安徽省招标集团股份有限公司,"徐*-0551-62220025,辛**-0551-62220235,金*-17333030405",北京东方仿真软件技术有限公司,,79500.0,2022-05-30,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/328510102/b2
中标,中标结果,亳州学院中药药理3D虚拟仿真实验教学采购项目成交结果公告,,22AT08067903502,中药药理3D虚拟仿真实验教学,58900.0,亳州学院,学校,采购人-0558-3037560,安徽安天利信工程管理股份有限公司,陈*-0551-63736272,安徽高斯科学仪器有限公司,,58900.0,2022-05-30,安徽,亳州,,,,https://www.zhiliaobiaoxun.com/content/328643361/b2
中标,合同,安徽电气工程职业技术学院专业课程虚拟仿真实验系统的合同公告,,FS34000120221779号001,"虚拟仿真实验系统,实验平台,考评系统,发电集控运维职业技能实训软件,超超临界发电机组操作票演示教学系统,发电集控运维职业技能等级证书考核系统,超超临界发电机组实操考核系统",400000.0,安徽电气工程职业技术学院,学校,彭**-0551-63705544,安徽安天利信工程管理股份有限公司,,博努力（北京）仿真技术有限公司,中标人-13651329959,597000.0,2022-05-30,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/328643349/b2
中标,合同,安徽电气工程职业技术学院PLC技术实训室改造的合同公告,,FS34000120221898号001,"PLC虚拟仿真系统,实验室文化建设,SOL在线平台,PLC技术实训室改造,1X可编程控制器集成应用考核装置,1X可编程控制器集成应用高级考核装置,可编程控制实训系统控制中心软件,可编程控制实训系统学生端软件",1192000.0,安徽电气工程职业技术学院,学校,彭**-0551-63705544,安徽安天利信工程管理股份有限公司,,安徽蓦康电子科技有限公司,中标人-13866787093,1192000.0,2022-05-28,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/328255166/b2
中标,中标结果,【中标2208】中药制剂技术虚拟仿真实验教学项目,,BZVTCCG[2022]08,中药制剂技术虚拟仿真实验教学项目,145000.0,实验实训中心/药学院,学校,采购人-0558-3319839,,,安徽峪羟风智能科技有限公司,,145000.0,2022-05-27,安徽,亳州,,,,https://www.zhiliaobiaoxun.com/content/329770794/b2
中标,中标结果,安徽建筑大学2022年经管学院教学设备采购第2包中标（成交）结果公告[2022],,2022BFAHZ00782,"虚拟仿真软件竞赛版本,教学设备,虚拟仿真软件教学版本",187000.0,安徽建筑大学,学校,采购人-0551-63828052,安徽公共资源交易集团项目管理有限公司,"代理联系人-0551-66223645,沈**-0551-66223646,蒋**-0551-66223693",安徽烁金信息科技有限公司,,187000.0,2022-05-27,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/328118903/b2
中标,合同,幼儿保育实训室设备采购项目合同公告,,BB2022ZFCGC073,"保育员虚拟仿真系统,实训室设备",669800.0,蚌埠工艺美术学校,学校,采购人-13053112047,,,安徽雅鑫智能科技有限公司,中标人-15955109423,669800.0,2022-05-20,安徽,蚌埠,,,,https://www.zhiliaobiaoxun.com/content/326450032/b2
中标,中标结果,安徽电气工程职业技术学院专业课程虚拟仿真实验系统成交公告,,FS34000120221779号001,"虚拟仿真实验系统,考评系统,发电集控运维职业技能实训软件,超超临界发电机组操作票演示教学系统,发电集控运维职业技能等级证书考核系统,超超临界发电机组实操考核系统",597000.0,安徽电气工程职业技术学院,学校,曾**-18010857005,安徽安天利信工程管理股份有限公司,吴**-0551-63736320,博努力（北京）仿真技术有限公司,,597000.0,2022-05-17,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/325859304/b2
中标,中标结果,安徽农业大学田园综合体经营决策虚拟仿真实验教学系统采购项目成交公告,,ZB202204129,田园综合体经营决策虚拟仿真实验教学系统,196800.0,安徽农业大学,学校,范**-0551-65786084,安徽鼎信项目管理股份有限公司,"代理联系人-15156544413,代理联系人-0551-65860136-8634",北京鑫锐诚毅数字科技有限公司,,196800.0,2022-05-16,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/325519381/b2
中标,中标结果,幼儿保育实训室设备采购项目成交结果公告BB2022ZFCGC073,,BB2022ZFCGC073,"虚拟仿真系统,幼儿保育实训室设备,三甲偶像高智能婴儿模拟人",675000.0,蚌埠工艺美术学校,学校,杨*-18955275665,蚌埠市招标投标咨询服务有限公司,王**-0552-2053260,安徽雅鑫智能科技有限公司,,669800.0,2022-05-10,安徽,蚌埠,,,,https://www.zhiliaobiaoxun.com/content/323867380/b2
中标,中标结果,2022年蚌埠医学院口腔医学院设备采购项目中标结果公告,,FSKY34000120222321,"口腔数字化虚拟仿真培训系统,种植机,设备,口腔手术导航系统,数字化牙体数据采集及设计系统",0.0,蚌埠医学院,学校,胡**-0552-3175462,大洲设计咨询集团有限公司,杨*-15385154649,"安徽佳捷医疗器械有限公司
安徽英乔生物科技有限公司
合肥康耐美医疗用品有限公司",,"1146800.0
798900.0
635000.0",2022-05-10,安徽,蚌埠,,,,https://www.zhiliaobiaoxun.com/content/324052379/b2
中标,中标结果,幼儿保育实训室设备采购项目成交结果公告BB2022ZFCGC073,,BB2022ZFCGC073,"保育员虚拟仿真系统,婴儿模拟人,幼儿保育实训室设备",675000.0,蚌埠工艺美术学校,学校,杨*-18955275665,蚌埠市招标投标咨询服务有限公司,王**-0552-2053260,安徽雅鑫智能科技有限公司,,669800.0,2022-05-09,安徽,蚌埠,,,,https://www.zhiliaobiaoxun.com/content/361258976/b2
中标,中标结果,【中标公示】芜湖职业技术学院2022年网络工程学院教学设备采购项目（二包）中标结果公告,,WZ-HS-20220402,"5G全网建设与优化虚拟仿真教学软件,教学设备",198000.0,芜湖职业技术学院,学校,采购人-0553-5775826,安徽恒升工程项目管理有限公司,史*-13359086563,合肥鸣州信息技术有限公司,,198000.0,2022-05-07,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/334201146/b2
中标,中标结果,安徽建筑大学2022年经管学院教学设备采购,,2022BFAHZ00782,"虚拟仿真软件教学版本,大数据综合实训教学平台,教学设备",0.0,安徽建筑大学,学校,采购人-0551-63828052,安徽公共资源交易集团项目管理有限公司,"沈**-0551-66223646,蒋**-0551-66223693","安徽烁金信息科技有限公司
安徽五十六钡教育科技有限责任公司",,"187000.0
799000.0",2022-05-05,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/330735215/b2
中标,中标结果,淮北师范大学资源与环境硕士点建设及基因工程菌发酵及产物分离技术线上实验课程平台,,2022BFAHZ00335,"虚拟仿真实验系统软件,资源与环境硕士点建设及基因工程菌发酵及产物分离技术线上实验课程平台,基因工程菌发酵及产物分离技术线上实验课程平台项目",299800.0,淮北师范大学,学校,采购人-0561-3803390,安徽公共资源交易集团项目管理有限公司,"代理联系人-0551-66223645,沈**-0551-66223646,代理联系人-0551-66223922,王**-0551-66223781",北京微瑞集智科技有限公司,,299800.0,2022-04-13,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/314367545/b2
中标,合同,淮北师范大学淮北师范大学物理与电子信息学院电子信息工程国家一流专业建设和国家工程教育认证平台建设项目第1包的合同公告,,FSSD34000120220836号001,"虚拟仿真实验室建设,实验桌,电脑桌,微波参数测试系统,微波光学综合实验仪,电子信息工程国家一流专业建设和国家工程教育认证平台建设项目",702280.0,淮北师范大学,学校,王*-0561-3802006,,,合肥欣荣科学仪器有限公司,中标人-13965053811,702280.0,2022-04-11,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/307406513/b2
中标,中标结果,安徽农业大学动物医学虚拟仿真实验室项目成交公告,,ZB202203816,动物医学虚拟仿真实验室项目,380000.0,安徽农业大学,学校,范**-0551-65786084,安徽鼎信项目管理股份有限公司,"代理联系人-15156544413,代理联系人-0551-65860136-8634",南京莱医特电子科技有限公司,,380000.0,2022-04-01,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/302849995/b2
