公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,合同,幼儿园虚拟仿真实训教学中心建设项目 合同公告,,KRSCGDLG-2020 1002号,建设项目,759900.0,江苏省扬州技师学院,学校,,,,南京宏克尼信息技术有限公司,沈**-15077835896,759900.0,2020-12-15,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/178132202/b2
中标,中标结果,南京林业大学传统假山叠石构建技艺虚拟仿真实验教学软件定制采购中标公告,,GJCG-20201110,"虚拟仿真实验教学软件定制,虚拟仿真实验建设项目,传统假山叠石构建技艺虚拟仿真实验教学项目",229000.0,南京林业大学,学校,夏**-025-85427077,南京国景服务项目管理有限公司,徐*-19524299792,南京恒点信息技术有限公司,,229000.0,2020-12-14,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306626401/b2
中标,中标结果,中标（成交）结果公示：江苏农林职业技术学院学院虚拟仿真实训网络管理平台采购及相关服务,,JSNL2020271,虚拟仿真实训网络管理平台采购及相关服务,188000.0,江苏农林职业技术学院,学校,"吴**-13812363935,采购人-0511-87290893",,,上海慧凝信息科技有限公司,,188000.0,2020-12-14,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/309504722/b2
中标,中标结果,南京林业大学气候因子对树木生长和分布的影响虚拟仿真实验教学软件定制...,,GJCG-20201117,"气候因子对树木生长和分布的影响虚拟仿真实验教学软件定制,气候因子对树木生长和分布的影响虚拟仿真实验教学项目",198700.0,南京林业大学,学校,夏**-025-85427077,"江苏省政府采购中心,南京国景服务项目管理有限公司",,南京融诚瑞软件科技有限公司,,198700.0,2020-12-14,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/317197105/b2
中标,中标结果,如皋市李渔小学李渔小学创客教室设备成交公告,,RGCGJH-2020-11-1215,"AR课件资源交互虚拟仿真教学系统,创客教室设备",489000.0,如皋市李渔小学,学校,采购人-15062770999,南通城建工程项目管理有限公司,"包*-13815216439,袁**-15062770999",江苏大碗信息科技有限公司,,489000.0,2020-12-12,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/303678818/b2
中标,中标结果,南京晓庄学院虚拟仿真实训室项目,,1749-2040SUMEC/XF1029,虚拟仿真实训室项目,0.0,南京晓庄学院,学校,朱**-025-86178209,,,北京润尼尔网络科技有限公司,中标人-010-56298288,0.0,2020-12-11,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/296521637/b2
中标,中标结果,扬州大学广陵学院微电子器件虚拟仿真教学套件招标项目招标结果公示,,YDGL-2020-12-2,微电子器件虚拟仿真教学套件,500000.0,扬州大学广陵学院,学校,"周**-15952750360,周**-0514-87990008-1117",,,南京四通系统集成有限公司,,500000.0,2020-12-11,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/315093398/b2
中标,中标结果,江苏大学《智能管道缺陷阵列检测技术》虚拟仿真实验项目中标公示,,,《智能管道缺陷阵列检测技术》虚拟仿真实验项目,318000.0,江苏大学,学校,,江苏大学采购与招标办公室,万**-0511-88790072,南京先极科技有限公司,,318000.0,2020-12-11,江苏,,,,,https://www.zhiliaobiaoxun.com/content/309731353/b2
中标,中标结果,扬州大学柔性智能制造中生产排程虚拟仿真项目中标结果公告,,YDS2020-11-97,柔性智能制造中生产排程虚拟仿真项目,300000.0,扬州大学,学校,"陈**-18012132082,陈**-0514-87977298",,,江苏一鼎堂软件科技有限公司,,300000.0,2020-12-10,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/266033486/b2
中标,中标结果,南京市金陵中学对物理虚拟仿真实验室议标采购项目,,,Web版物理虚拟仿真实验室内容和服务,135000.0,南京市金陵中学,学校,,,,,,,2020-12-09,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/282949209/b2
中标,中标结果,如东县教育体育局虚拟、仿真实验室软件服务采购项目结果公告,,,"虚拟仿真实验室软件服务,数学实验平台软件",550000.0,如东县教育体育局,政府及事业单位,采购人-13485177959,江苏大洲工程项目管理有限公司,"姚*-18862784242,许**-13485177959",无锡朗盛信息技术有限公司,,550000.0,2020-12-09,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/302019174/b2
中标,中标结果,焊接专业教学资源库资源建设成交公告,,城投采竞磋-2020249,"虚拟仿真,焊接专业教学资源库资源建设项目",348000.0,常州工程职业技术学院,学校,徐**-0519-86332225,常州市城投建设工程招标有限公司,"魏*-0519-81580191,魏*-0519-81580192,魏*-0519-81580152,代理联系人-0519-81580101",江苏睿泰数字传媒有限公司,,348000.0,2020-12-09,江苏,常州,,,,https://www.zhiliaobiaoxun.com/content/334512903/b2
中标,中标结果,（成交公告）液相色谱仪等（LC2020038）零星采购成交公告,,LC2020038,"链霉菌发酵液提取多抗菌素虚拟仿真系统,液相色谱仪,零星,气相色谱仪,流式细胞仪",0.0,南京工业大学,学校,,南京工业大学招投标管理中心,黄**-025-58139230,"南京先极科技有限公司
南京凯创生物技术有限公司",,"181000.0
84000.0",2020-12-09,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/279465665/b2
中标,中标结果,中华鳖繁殖技术虚拟仿真实验项目成交结果公告,,YDS2020-11-94,鳖繁殖技术虚拟仿真实验项目,99800.0,实验室与设备管理处,政府及事业单位,"陈**-0514-87977298,魏**-18705271709",采购管理办公室,何**-0514-87991766,南京斯维尔信息科技有限公司,,99800.0,2020-12-08,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/331463482/b2
中标,中标结果,（成交公告）全自动甲烷潜力测试仪等项目（LC2020037）零星采购成交公告,,LC2020037,"工业尺度发酵虚拟仿真系统,全自动甲烷潜力测试仪,零星,L-苯丙氨酸连续发酵虚拟仿真系统",352000.0,南京工业大学,学校,,南京工业大学招投标管理中心,黄**-025-58139230,众睿启智（南京）数字技术有限公司,,352000.0,2020-12-08,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/279466473/b2
中标,中标结果,中标（成交）结果公示：江苏农林职业技术学院2019年江苏高校品牌专业建设工程-饲料原料快速鉴定与掺假识别虚拟仿真试验系统开发项目,,JSNL2020253,,195000.0,江苏农林职业技术学院,学校,"宋**-15996823998,采购人-0511-87290893",,,南京莱医特电子科技有限公司,,195000.0,2020-12-08,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/309504471/b2
中标,中标结果,扬州大学软物质微观形貌观察虚拟仿真实验系统项目中标结果公告,,YDS2020-11-91,软物质微观形貌观察虚拟仿真实验系统项目,339000.0,扬州大学,学校,"吴*-18762316898,陈**-0514-87977298",,,扬州市荧火虫网络科技有限公司,,339000.0,2020-12-07,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/266032401/b2
中标,中标结果,南京农业大学农用地基准地价评估虚拟仿真实验采购项目成交结果公告,,XHTC-FW-2020-1418,农用地基准地价评估虚拟仿真实验,190000.0,南京农业大学,学校,陆**-025-84399008,新华招标有限公司,张**-025-83715090,南京莱医特电子科技有限公司,,190000.0,2020-12-07,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/308535070/b2
中标,中标结果,扬州大学危险货物道路运输事故处置与安全教育虚拟仿真实验教学系统项目中标结果公告,,YDS2020-10-69,危险货物道路运输事故处置与安全教育虚拟仿真实验教学系统项目,95000.0,扬州大学,学校,"朱**-13813175457,陈**-0514-87977298",,,苏州泰坦文化传媒有限公司,,95000.0,2020-12-07,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/266033461/b2
中标,中标结果,关于南京医科大学样本库管理系统建设及虚拟仿真实验教学软件开发服务项目的成交公告,,JSHC-2020110881B1,"虚拟仿真实验教学软件开发服务项目,样本库管理系统建设",0.0,南京医科大学,学校,陈**-025-86868572,江苏省华采招标有限公司,倪**-025-83603368,"无锡市朗昱电子科技有限公司
上海华颐医疗科技有限公司",,"240000.0
145000.0",2020-12-07,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306619492/b2
中标,中标结果,南京林业大学纤维素燃料乙醇制备虚拟仿真实验教学软件定制采购中标公告,,GJCG-20201108,纤维素燃料乙醇制备虚拟仿真实验教学软件定制采购,126800.0,南京林业大学,学校,夏**-025-85427077,南京国景工程项目管理有限公司,徐*-19524299792,南京先极科技有限公司,,126800.0,2020-12-04,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306631360/b2
中标,中标结果,南京师范大学附属中学新城初级中学理化生虚拟仿真实验室基地项目成交结果公示,,,理化生虚拟仿真实验室基地项目,0.0,南京师范大学附属中学新城初级中学,学校,,,,,,,2020-12-04,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/267996427/b2
中标,中标结果,关于南京晓庄学院电工院工业机器人虚拟仿真实验室设备采购项目的中标公告,,JSHC-2020090695B1,"机器人虚拟仿真软件,工业机器人虚拟仿真实验室设备,虚拟仿真实验台",379800.0,南京晓庄学院,学校,张*-025-86178341,江苏省华采招标有限公司,倪**-025-83603368,杭州维讯机器人科技有限公司,,379800.0,2020-12-02,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306631988/b2
中标,中标结果,南京师范大学中北学院精益管理虚拟仿真实验软件采购项目-结果公告,,066020984667,精益管理虚拟仿真实验软件,234000.0,南京师范大学中北学院,学校,陈**-13813816030,江苏省设备成套股份有限公司,"倪**-025-83315832,张**-025-83311056,徐**-13913931305",南京教泽信息技术有限公司,,234000.0,2020-12-02,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/286666596/b2
中标,中标结果,常州工学院微课与视频制作服务项目成交结果公告,,CT-SJC-2020270,"微课视频动画及虚拟仿真数字化资源,微课与视频制作服务项目",89500.0,常州工学院,学校,汤**-0519-88510225,常州市城投建设工程招标有限公司,"魏*-0519-81580191,魏*-0519-81580192,魏*-0519-81580152,代理联系人-0519-81580101",南京术禾文化传媒有限公司,,89500.0,2020-12-02,江苏,常州,,,,https://www.zhiliaobiaoxun.com/content/323207884/b2
中标,中标结果,（成交公告）过程装备虚拟仿真系统（定制）（LC2020034）零星采购成交公告,,LC2020034,"过程装备虚拟仿真系统,零星",148000.0,南京工业大学,学校,,南京工业大学招投标管理中心,黄**-025-58139230,北京润尼尔网络科技有限公司,,148000.0,2020-12-01,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/279466208/b2
中标,中标结果,JYHADL2020-7江苏农牧科技职业学院江苏农牧科技职业学院食品药品监督管理专业群专项技能实训平台建设项目药品虚拟仿真实训室设备采购项目竞争性磋商中标公告,,JYHADL2020-7,"药品虚拟仿真实训室设备,电脑桌椅,HDMI高清线,网络模块,云终端,光纤熔接盒,桌面云系统软件,金属理线架,终端管理系统软件,光纤跳线,键鼠套装,机柜,台式机,显示器,配线架,光模块,交换机,服务器",310020.0,江苏农牧科技职业学院,学校,贾**-0523-86158068,建业恒安工程管理股份有限公司,马*-0523-86898859,江苏海晨信息系统工程股份有限公司,,310020.0,2020-12-01,江苏,泰州,,,,https://www.zhiliaobiaoxun.com/content/341890165/b2
中标,中标结果,材料学院金属材料辐照损伤测试分析实验虚拟仿真软件开发采购中标（成交公告）,,G20HC0030,金属材料辐照损伤测试分析实验虚拟仿真软件开发,238000.0,材料学院,学校,,,,北京微瑞集智科技有限公司,,238000.0,2020-11-30,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/309489184/b2
中标,中标结果,南京医科大学“基于IPE理念的团队协作虚拟仿真实验”项目单一来源采购成交公告,,NJDCX-202011160501,"团队协作虚拟仿真实验项目,管理平台,游戏大厅开发",498000.0,南京医科大学,学校,陈**-025-86868572,南京达琛鑫工程咨询有限公司,"徐**-025-83229277,徐**-025-85382797",南京凡思特科技有限公司,,498000.0,2020-11-30,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306623190/b2
中标,中标结果,扬州大学 信息公告 扬州大学高效节水灌溉虚拟仿真实验项目中标结果公告,,YDS2020-11-90,高效节水灌溉虚拟仿真实验项目,0.0,扬州大学,学校,,,,,,,2020-11-28,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/174550882/b2
中标,中标结果,扬州大学高效节水灌溉虚拟仿真实验项目中标结果公告,,YDS2020-11-90,高效节水灌溉虚拟仿真实验项目,175000.0,实验室与设备管理处,政府及事业单位,"陈**-0514-87977298,蔡**-13665259575",采购管理办公室,何**-0514-87991766,扬州宏德科技有限公司,,175000.0,2020-11-27,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/331469668/b2
中标,中标结果,中成药柔性生产计划管理虚拟仿真实验项目成交结果公告,,SNZX-20201107,中成药柔性生产计划管理虚拟仿真实验项目,192000.0,南京师范大学,学校,任**-025-85891187,南京苏宁工程咨询有限公司,"代理联系人-025-84207240-6003,代理联系人-025-83616261",南京予创予嘉信息科技有限公司,,192000.0,2020-11-27,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306623391/b2
中标,中标结果,食品加工技术专业群教学虚拟仿真软件中标公告,,JSSP2020FW073X,教学虚拟仿真软件,680000.0,江苏食品药品职业技术学院,学校,采购人-0517-8708128,,,北京东方仿真软件技术有限公司,,680000.0,2020-11-26,江苏,淮安,,,,https://www.zhiliaobiaoxun.com/content/177660688/b2
中标,中标结果,无锡市教育局关于无锡市第一中学科技楼实验设备项目的中标公告,,WXJYCG2020-041,"3D生物虚拟仿真实验室系统,采集器,学生实验操作设备,实验设备项目,凝胶成像电泳系统,化学吊装式控制设备,数码生物显微镜,3D物理虚拟仿真实验室系统,安培力实验,摇臂升降",5625790.0,无锡市第一中学,学校,采购人-0510-82803210,,,上海锡鼎实业有限公司,,5625790.0,2020-11-26,江苏,无锡,,,,https://www.zhiliaobiaoxun.com/content/223320728/b2
中标,中标结果,20200147号苏州科技大学关于污水处理CASS工艺虚拟仿真实训模拟软件的成交公告,,20200147,污水处理CASS工艺虚拟仿真实训模拟软件,582000.0,苏州科技大学,学校,沈**-0512-69379123,苏州市天美达招投标咨询服务有限公司,高*-0512-65231142-8007,北京欧倍尔软件技术开发有限公司,,582000.0,2020-11-24,江苏,苏州,,,,https://www.zhiliaobiaoxun.com/content/245300893/b2
