公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,合同,银行核心业务岗国赛与3D虚拟仿真实训平台的合同,,,3D虚拟仿真实训平台,0.0,浙江金融职业学院,学校,,,,湖南恒信宜达信息科技有限公司,,0.0,2022-08-23,浙江,,,,,https://www.zhiliaobiaoxun.com/content/355371883/b2
中标,合同,银行核心业务岗国赛与3D虚拟仿真实训平台的合同公告,,QSZB-Z（H）-B22087（CS）,银行核心业务岗国赛与3D虚拟仿真实训平台,250000.0,浙江金融职业学院,学校,钱**-0571-86766955,浙江求是招标代理有限公司,,湖南恒信宜达信息科技有限公司,中标人-13974801288,250000.0,2022-08-23,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/354815175/b2
中标,中标结果,杭州泓远工程咨询有限公司关于杭州市乔司职业高级中学智能虚拟仿真焊接实训室设施设备采购项目的中标(成交)结果公告,,HYZFCGDL-2022-028,"智能虚拟仿真焊接实训室设施设备,集成式智能仿真焊接主机柜",619780.0,杭州市乔司职业高级中学,学校,张**-15024406060,杭州泓远工程咨询有限公司,曹**-0571-88585610,鑫瑞璟教育科技（杭州）有限公司,,619780.0,2022-08-23,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/354685462/b2
中标,中标结果,耀华建设管理有限公司关于绍兴文理学院生命科学学院虚拟仿真教学实训建设项目的中标(成交)结果公告,,YH2022-07067,"虚拟仿真教学实训建设项目,野外实习,土壤污染修复",0.0,绍兴文理学院,学校,采购人-0575-88342889,耀华建设管理有限公司,凌*-0575-88776697,"北京润尼尔网络科技有限公司
北京欧倍尔软件技术开发有限公司
山东齐平商贸有限公司
北京宏远长丰科技有限公司
广东一晨科技有限公司
北京一众延泰科技有限公司
杭州矽控科技有限公司",,"0.0
0.0
0.0
0.0
0.0
0.0
0.0",2022-08-22,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/354495707/b2
中标,合同,湖州职业技术学院质量与安全虚拟仿真实训室设备及BIM模拟考试平台采购项目的合同,,,"质量与安全虚拟仿真实训室设备,BIM模拟考试平台",0.0,湖州职业技术学院,学校,,,,,,,2022-08-22,浙江,湖州,,,,https://www.zhiliaobiaoxun.com/content/354488155/b2
中标,合同,湖州职业技术学院质量与安全虚拟仿真实训室设备及BIM模拟考试平台采购项目的合同公告,,ZJJY2022-118,"质量与安全虚拟仿真实训室设备,BIM模拟考试平台",1165000.0,湖州职业技术学院,学校,余**-0572-2363698,浙江金业管理咨询有限公司,,杭州品茗安控信息技术股份有限公司,中标人-13295716281,1165000.0,2022-08-22,浙江,湖州,,,,https://www.zhiliaobiaoxun.com/content/354505358/b2
中标,合同,宁波职业技术学院工商管理学院实验实训室建设项目的合同公告,,NBITC-202230607G,"跨境电商虚拟仿真运营系统,实验实训室建设项目",498000.0,宁波职业技术学院,学校,陈**-0574-86891262,宁波市国际招标有限公司,,宁波君瀚电子科技有限公司,中标人-0574-87627795,498000.0,2022-08-22,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/354508011/b2
中标,合同,宁波职业技术学院工商管理学院实验实训室建设项目的合同公告,,NBITC-202230607G,"供应链虚拟仿真运营系统,实验实训室建设项目",578000.0,宁波职业技术学院,学校,陈**-0574-86891262,宁波市国际招标有限公司,,上海百蝶教育科技有限公司,中标人-18017011186,578000.0,2022-08-22,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/354516297/b2
中标,合同,宁波市职业技术教育中心学校轨道交通虚拟仿真实训基地项目的合同,,,轨道交通虚拟仿真实训基地项目,0.0,宁波市职业技术教育中心学校,学校,,,,,,,2022-08-20,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/353940187/b2
中标,合同,宁波市职业技术教育中心学校轨道交通虚拟仿真实训基地项目的合同公告,,SZCG2022200G,轨道交通虚拟仿真实训基地项目,2380000.0,宁波市职业技术教育中心学校,学校,,宁波市斯正项目管理咨询有限公司,,郑州捷安高科股份有限公司,中标人-18530073935,2380000.0,2022-08-20,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/353933092/b2
中标,中标结果,智能装备虚拟仿真实训室服务器项目（二）成交公告,,62022080969553150,实训室服务器项目,248300.0,杭州职业技术学院,学校,雷**-0571-56700121,,,杭州杭联电脑有限公司,,248300.0,2022-08-20,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/354038345/b2
中标,合同,杭州职业技术学院实训室设备采购项目（原标项三重新招标）的合同公告,,QTCG-GK-2022-174（2）,"智能装备虚拟仿真实训室项目,实训室设备",1390000.0,杭州职业技术学院,学校,雷**-0571-56700121,,,联想新视界（浙江）工业互联网研究院有限公司,中标人-15921161737,1390000.0,2022-08-19,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/353721195/b2
中标,合同,VR沉浸式外语实训中心设备的合同公告,,衢院招2022-36,"VR英语师范虚拟仿真实训系统,VR沉浸式外语实训中心设备",997900.0,衢州学院,学校,采购人-13575652574,,,浙江向日葵教育科技有限公司,中标人-15957007879,997900.0,2022-08-18,浙江,衢州,,,,https://www.zhiliaobiaoxun.com/content/353281809/b2
中标,中标结果,宁波职业技术学院工程素养训练虚拟仿真项目二期建设项目的招标结果公告,,ZJZC-223238,工程素养训练虚拟仿真项目二期建设项目,449600.0,宁波职业技术学院,学校,陈**-0574-86891262,浙江中创招投标有限公司,,杭州亿学亿用科技有限公司,,449600.0,2022-08-16,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/352730222/b2
中标,合同,浙江交通职业技术学院交通运输安全虚拟仿真实训中心建设（二期）项目的合同,,,交通运输安全虚拟仿真实训中心建设,0.0,浙江交通职业技术学院,学校,,,,浙江省邮电工程建设有限公司,,0.0,2022-08-16,浙江,,,,,https://www.zhiliaobiaoxun.com/content/352947246/b2
中标,合同,浙江商业职业技术学院冷链技术虚拟仿真实训教学系统项目的合同,,,冷链技术虚拟仿真实训教学系统项目,0.0,浙江商业职业技术学院,学校,,,,北京象新力科技有限公司,,0.0,2022-08-16,浙江,,,,,https://www.zhiliaobiaoxun.com/content/352757880/b2
中标,合同,浙江商业职业技术学院冷链技术虚拟仿真实训教学系统项目的合同公告,,0625-22216902,冷链技术虚拟仿真实训教学系统项目,546200.0,浙江商业职业技术学院,学校,采购人-0571-58108194,浙江省国际技术设备招标有限公司,,北京象新力科技有限公司,中标人-13811282001,546200.0,2022-08-16,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/352748572/b2
中标,中标结果,关于上海财经大学浙江学院现场生命急救虚拟仿真实验项目 的结果公告（非政府采购）,,SCZY2022115,生命急救虚拟仿真实验项目,58800.0,上海财经大学浙江学院,学校,李*-13916232210,浙江佳诚工程咨询股份有限公司,徐*-15268672309,上海九影网络科技有限公司,,58800.0,2022-08-16,浙江,金华,,,,https://www.zhiliaobiaoxun.com/content/352759776/b2
中标,中标结果,嘉兴南洋职业技术学院2022年婴幼儿数字化虚拟仿真实训室建设项目中标结果公示,,嘉南招﹝2022﹞089号,婴幼儿数字化虚拟仿真实训室建设项目,0.0,嘉兴南洋职业技术学院,学校,高**-0573-82191229,浙江中明工程咨询有限公司,姚*-0573-83679692,浙江欣欣仪器股份有限公司,,0.0,2022-08-16,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/352734678/b2
中标,合同,浙江交通职业技术学院交通运输安全虚拟仿真实训中心建设（二期）项目的合同公告,,BSZB2022-AZZG115,交通运输安全虚拟仿真实训中心建设,5306214.0,浙江交通职业技术学院,学校,周**-0571-88481917,杭州博实招标代理有限公司,,浙江省邮电工程建设有限公司,中标人-15325813129,5306214.0,2022-08-16,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/352837281/b2
中标,中标结果,宁波建兴招标有限公司关于浙江工商职业技术学院三维数字化技术虚拟仿真（VR）模具拆装系统项目（重发）的中标(成交)结果公告,,NBJX2022087G-1,"三维数字化技术虚拟仿真VR模具拆装系统项目,VR眼镜套装,智慧一体机,虚拟现实教学平台,VR虚拟现实设备,中央空调,可上下自动调节讲台,模具拆卸与组装仿真软件",0.0,浙江工商职业技术学院,学校,杨**-0574-65353907,宁波建兴招标有限公司,吕*-18969813461,"舟山市普陀新百代网络科技发展有限公司
宁波拓固信息科技有限公司
厦门一窝蜂科技有限公司",,"0.0
789900.0
0.0",2022-08-15,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/352568942/b2
中标,中标结果,关于杭州职业技术学院实训室设备采购项目（原标项三重新招标）的中标(成交)结果公告,,QTCG-GK-2022-174（2）,"智能装备虚拟仿真实训室项目,实训室设备",1390000.0,杭州职业技术学院,学校,雷**-0571-56700280,杭州市钱塘区行政审批局,张**-0571-83697086,联想新视界（浙江）工业互联网研究院有限公司,,1390000.0,2022-08-12,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/351544714/b2
中标,中标结果,浙江省国际技术设备招标有限公司关于浙江旅游职业学院现代旅游虚拟仿真实训中心（二期）装修改造工程项目的成交结果公告,,0625-22217A10,装修改造工程项目,0.0,浙江旅游职业学院,学校,邵**-0571-82838178,浙江省国际技术设备招标有限公司,龚*-0571-85860839,"杭州装潢工程有限公司
硕谷昊天建设（杭州）有限公司
杭州聚楼建设有限公司",,"445800.0
0.0
0.0",2022-08-12,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/351463483/b2
中标,合同,嘉兴学院发明专利申请虚拟仿真实验软件开发服务项目的合同公告,,嘉院采单（2022）13号,发明专利申请虚拟仿真实验软件开发服务项目,0.0,嘉兴学院,学校,陆**-0573-85624352,,,杭州法源软件开发有限公司,,0.0,2022-08-11,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/351267684/b2
中标,中标结果,浙江省成套招标代理有限公司关于浙江特殊教育职业学院非遗专业群虚拟仿真实训基地建设项目的中标(成交)结果公告,,CTZB-2022070555,虚拟仿真实训基地建设项目,0.0,浙江特殊教育职业学院,学校,朱**-0571-86462710,浙江省成套招标代理有限公司,李*-18958058937,"宁波米多乐信息科技有限公司
江苏一鼎堂软件科技有限公司
杭州亿学亿用科技有限公司",,"0.0
2156000.0
0.0",2022-08-11,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/351228170/b2
中标,合同,生物炭制备及土壤镉污染场地修复虚拟仿真综合实验的合同公告,,ZJCT8-KJXY202212,生物炭制备及土壤镉污染场地修复虚拟仿真综合实验,145000.0,浙江科技学院,学校,采购人-0571-85070858,浙江省成套工程有限公司,,北京欧倍尔软件技术开发有限公司,中标人-15662765531,145000.0,2022-08-10,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/351010421/b2
中标,合同,生物炭制备及土壤镉污染场地修复虚拟仿真综合实验的合同,,,生物炭制备及土壤镉污染场地修复虚拟仿真综合实验,0.0,,其他,,,,,,,2022-08-10,浙江,,,,,https://www.zhiliaobiaoxun.com/content/351044452/b2
中标,合同,中国科学院大学宁波华美医院医疗设备（临床思维训练系统等）采购项目的合同,,,"综合超声虚拟仿真教学考核系统,医疗设备",0.0,中国科学院大学宁波华美医院,医院,,,,宁波举来医疗科技有限公司,,0.0,2022-08-10,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/350906750/b2
中标,合同,中国科学院大学宁波华美医院医疗设备（临床思维训练系统等）采购项目的合同公告,,NBITC-202210626G,"综合超声虚拟仿真教学考核系统,医疗设备,超声",1170000.0,中国科学院大学宁波华美医院,医院,采购人-15957421347,宁波市国际招标有限公司,,宁波举来医疗科技有限公司,中标人-18268608009,1170000.0,2022-08-10,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/350882071/b2
中标,中标结果,浙江工商职业技术学院2022年现代模具制造虚拟仿真实训基地采购项目的采购结果公告,,ZJWS-GS202210G,现代模具制造虚拟仿真实训基地,1229300.0,浙江工商职业技术学院,学校,钟**-0574-65353906,浙江五石中正工程咨询有限公司,毛*-0574-83896188,浙江百阳教育科技有限公司,,1229300.0,2022-08-09,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/350428832/b2
中标,中标结果,【中标公告】浙江欣成工程咨询有限公司关于上海财经大学浙江学院2022年院级虚拟仿真实验教学项目的结果公告,,,虚拟仿真实验教学项目,0.0,上海财经大学浙江学院,学校,,浙江欣成工程咨询有限公司,,,,,2022-08-08,浙江,,,,,https://www.zhiliaobiaoxun.com/content/350267714/b2
中标,中标结果,浙江欣成工程咨询有限公司关于上海财经大学浙江学院2022年院级虚拟仿真实验教学项目的结果公告,,SCZY2022106,虚拟仿真实验教学项目,59800.0,上海财经大学浙江学院,学校,"叶**-0579-82321662,李**-18867934572,林**-13566762958",浙江欣成工程咨询有限公司,赖**-15700032573,北京中物汇智科技有限公司,,59800.0,2022-08-05,浙江,金华,,,,https://www.zhiliaobiaoxun.com/content/349499670/b2
中标,合同,智能网联汽车虚拟仿真实训室项目的合同公告,,ZJ-2261331,"自动驾驶虚拟仿真学习训练装置,智能网联汽车虚拟仿真实训室项目",1950000.0,浙江机电职业技术学院,学校,劳**-0571-87775080,浙江国际招投标有限公司,,杭州杭钢炽橙智能科技有限公司,中标人-19906637691,1950000.0,2022-08-04,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/349094111/b2
中标,合同,城市轨道交通车站综合控制虚拟仿真实训室建设项目的合同,,,综合控制虚拟仿真实训室建设项目,0.0,湖州交通技师学院,学校,,,,四川新科电子技术工程有限责任公司,,0.0,2022-08-04,浙江,湖州,,,,https://www.zhiliaobiaoxun.com/content/349243025/b2
中标,合同,智能网联汽车虚拟仿真实训室项目的合同,,,智能网联汽车虚拟仿真实训室项目,0.0,浙江机电职业技术学院,学校,,,,杭州杭钢炽橙智能科技有限公司,,0.0,2022-08-04,浙江,,,,,https://www.zhiliaobiaoxun.com/content/349127018/b2
中标,合同,城市轨道交通车站综合控制虚拟仿真实训室建设项目的合同公告,,恒合2022采030,综合控制虚拟仿真实训室建设项目,534980.0,湖州交通技师学院,学校,采购人-0572-2877088,浙江恒合工程管理有限公司,,四川新科电子技术工程有限责任公司,中标人-13980908276,534980.0,2022-08-04,浙江,湖州,,,,https://www.zhiliaobiaoxun.com/content/349170495/b2
